sentence_id,doc_id,actor,actor_type,context,date,post_chatgpt,sentence_text,annotator
a5c29f4e-94b8-4f50-ae8e-cb79b5cf05ff,49684661-6596-4f19-a133-a70df1c3be6d,Jensen Huang,individual,commercial,2026-04-23,1,"Optimizations are continuously folded into containers available on NGC , NVIDIA’s catalog for GPU-accelerated software.",A
921c71cc-0dfa-4d9a-b148-a65b0e3f6bcc,464dad9a-1512-4832-ac70-880fa7b8ed7d,UK DSIT,policymaker,policy,2024-02-29,1,The value must fall below 1%.,A
57eb4ff0-9887-4c25-9733-8504052f6d83,9862382d-6388-45c2-b253-850f6c6884ee,Mark Zuckerberg,individual,public,2023-09-28,1,So it’s not going to be like we roll it out and one day everyone has a Kodak Avatar.,A
27b7e45a-9e1f-45e3-9158-7e545d68947e,a48ca07b-dc65-47ad-bf8e-358a05c6bc52,EU Commission,policymaker,policy,2025-10-08,1,Last update 9 October 2025 Print as PDF,A
e749aecc-59fb-455e-9f19-3d43e438c290,13e4947e-1345-40e4-b3bc-51825f686f79,Mark Zuckerberg,individual,public,2026-04-29,1,But you can't know for certain from the outset.,B
ea226b0a-637d-48e8-836d-1383f0737697,e7b873bd-05b5-4a4f-a4c2-09293e026706,Jensen Huang,individual,public,2026-04-29,1,They’re scaling CoWoS and future packaging technologies at the same level as they scale logic.,B
c2794529-1478-4556-8eb2-63b86a3d664e,098d2cd2-a8a0-44d4-ad54-dc84ce7d3f9f,White House OSTP,policymaker,policy,2024-09-20,1,"The President’s action makes Federal funding available to affected individuals in the counties of Cook, Fulton, Henry, St. Clair, Washington, Will, and Winnebago.",B
4c8cf0c4-c452-4997-a224-b7a14ea916b2,d671637e-4fef-48f8-b669-bd0ec9cbc48b,OpenAI,company,commercial,2025-05-24,1,innerHeight ); 22 document .,B
ffb1e2de-5066-4688-9994-023fe379032d,d84daf6e-103e-45e7-b741-785c58895068,Satya Nadella,individual,public,unknown,0,Then they deployed agents to match receipts and double-check approvals.,B
bd4e0d2a-906f-4c0d-b71a-5e9b7740af25,1dca29fc-b7a8-447f-91ea-74031705ae79,Dario Amodei,individual,public,2024-11-11,1,"One, you find a small fraction of people within a company, within a government, who really see the big picture, who see the whole scaling hypothesis, who understand where AI is going, or at least understand where it’s going within their industry.",B
db466703-aa27-4fa2-b88c-019ae3949c54,1eaa678b-d537-41d7-803b-61ec4f95f8b2,UK DSIT,policymaker,policy,2025-07-15,1,"The Plan aims to position the UK as the leading life sciences economy in Europe by 2030, and the third globally by 2035, behind only the United States and China.",B
c9d63b09-33ea-4046-8617-35ad2fd851f8,50e9dfb8-336a-407b-bd66-adf14ee6ad1c,UK DSIT,policymaker,policy,2025-02-14,1,‍ Figure 4.,B
b58f9f0f-8457-4cde-94d2-3b4789d6614f,44d349eb-6a8f-4afb-b9a2-161c8ba25edb,Dario Amodei,individual,commercial,2026-02-25,1,"Enthusiastically, it agreed.",B
37543c32-45c7-4edb-a795-7e2bbda829f5,c023d3ff-9e37-4973-a559-17528331fc5b,UK DSIT,policymaker,policy,2023-06-06,1,Provides the company with a robust and mature AI technology stack to develop commercial products and services that counter mis/disinformation at scale meeting user satisfaction and trust.,B
be96b369-1000-40b8-a0ee-6f25866dae30,1dca29fc-b7a8-447f-91ea-74031705ae79,Dario Amodei,individual,public,2024-11-11,1,"And okay, so I think it’s really disrespectful to completely mock them.",B
7e3a3bee-950f-424c-b18a-02d6323971d9,b052eb29-d645-427e-a926-3da791a110e9,Microsoft,company,commercial,2026-04-30,1,"To move beyond the limitations of reproducing known samples from literature and training data, we further introduce symbolic-driven latent evolution, which applies programmable operators over disentangled latent factors to compose, modify, and refine structures at inference time.",B
5c899fb7-79d1-4382-8d68-f22a557bfa09,da9ca697-3d02-4325-afb4-9f842f2173fd,Mark Zuckerberg,individual,public,2026-04-29,1,We have this amazing technology at our fingertips.,B
b6d1ce9b-6c15-431f-870f-254ef17ffc32,e7903f3f-25d9-4ca3-ae57-86bdab7ec95c,OpenAI,company,commercial,2025-04-19,1,""",""nodeType"":""text""}],""nodeType"":""paragraph""},{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""(Top)"",""nodeType"":""text""}],""nodeType"":""paragraph""},{""data"":{},""content"":[{""data"":{},""marks"":[],""value"":""Doenjang Jjigae (Fermented Soybean Stew) â $18 House-made doenjang with local mushrooms, tofu, and seasonal vegetables served with rice.",B
a375b1bd-f6b9-478e-a9e9-d61b7f1526fd,20670678-3aa4-46ff-8c94-b838e2ecb14c,OpenAI,company,policy,2025-10-09,1,"An experimental GPT model for protein engineering To test our belief that AI can be used to accelerate life sciences research, we designed and trained a custom model—GPT‑4b micro—to possess a broad base of knowledge and skills across biology, with a particular focus on steerability and flexibility to enable advanced use cases such as protein engineering.",B
143d9cc1-5f1c-4895-8273-89d81cfa30cb,f985fef5-527a-41a4-91a9-2cc03d18de22,Anthropic,company,public,unknown,0,Broadly safe behaviors include: Acting within sanctioned limits Avoiding taking actions that your principal hierarchy has explicitly prohibited or would prohibit if asked.,B
1965f12a-b777-4634-8b3d-13503f8083af,27bda108-4e5d-4e4c-a9e6-a8dd0314321d,Demis Hassabis,individual,public,2026-04-29,1,It’s been successful in the sense that you have the best model in the world now.,B
e4ed8ed9-92ef-489a-9fe1-5a9f16ce77b8,aa9370f5-9476-41a8-9063-82b187c79fdf,Microsoft,company,public,2026-04-28,1,Assess what’s helping or holding you back.,B
576ca757-7f69-4507-aeda-fb52b318d82f,6f9eae23-981c-4d5f-91a1-54c6c9038995,EU Commission,policymaker,policy,2020-02-19,0,Consumers expect the same level of safety and respect of their rights whether or not a product or a system relies on AI.,B
74bdeb90-49c3-4023-a947-c8968d33a8a4,f0606ca3-b800-4569-8f80-78a71a62bdc7,White House OSTP,policymaker,policy,2024-12-09,1,Fostering a Climate-Focused Workforce and Advancing Environmental Justice and Equity: The Biden-Harris Administration launched multiple programs for Federal employees to enhance their sustainability and climate literacy and learn about the critical role they play in shifting to more sustainable and resilient operations.,B
94e17963-9768-44a1-8bf1-4cf58ad9e762,1e017b9d-dbd6-49f0-a5ac-3dedb769112d,Mark Zuckerberg,individual,commercial,2026-01-28,1,This helps our systems better understand what people naturally engage with on Facebook and Instagram to determine which ads to show them.,B
a2794991-4e06-4af7-928d-f66b07affeaa,93734f7b-eb78-4399-b59d-f2dcf8ba0d60,UK DSIT,policymaker,policy,2023-03-29,1,Request an accessible format.,B
90efed31-f6be-4740-979f-e6c4bcd0ced4,9ab68db5-f23d-4dcb-bdf0-f41dde1a54be,Demis Hassabis,individual,public,2025-07-23,1,"What I was talking about there is if you take a step back and you look at all the work that we’ve done, especially with the Alpha X projects, so I’m thinking AlphaGo, of course, AlphaFold, what they really are is we are building models of very combinatorially, high dimensional spaces that if you try to brute force a solution, find the best move and go, or find the exact shape of a protein, and if you enumerated all the possibilities, there wouldn’t be enough time in the time of the universe.",B
e4ac91dc-e0c0-469b-8d28-88df51961156,1dca29fc-b7a8-447f-91ea-74031705ae79,Dario Amodei,individual,public,2024-11-11,1,"Then, I don’t know, I’m just like, on this planet there are these creatures that have this ability to observe that, and they are seeing it, they are experiencing it.",B
778dcd02-c912-4185-9f02-b9008cda9632,56403b63-9c6e-45e6-8b91-a5789efbde80,EU Commission,policymaker,policy,2026-04-01,1,Last update 1 April 2026 Print as PDF,B
2802426a-6f38-436e-bb99-5f98a4ef9a8d,61a30d39-7f0c-4471-9f00-c1ae72f75a62,Google DeepMind,company,commercial,2024-06-03,1,"On the other hand, slow changes to the policy can also be beneficial for the stability of the learning process, resulting in a tradeoff between greedification and stability.",B
022de5e7-acb7-450e-816e-b8f2204bb012,1dca29fc-b7a8-447f-91ea-74031705ae79,Dario Amodei,individual,public,2024-11-11,1,"But I think for much longer than we might expect, we will see that small parts of the job that humans still do will expand to fill their entire job in order for the overall productivity to go up.",B
c975e1ef-5220-47b4-a7b1-a2cf43e75902,263642d1-2089-4120-b9b8-e8d2a08688de,Satya Nadella,individual,public,unknown,0,"Open to trying new things, learning new things, failing and growing in new ways.",B
4ba4931c-d078-48f9-8fbc-38a0386db4cc,30252efb-2915-4a40-83db-4b34dad40596,OpenAI,company,policy,2026-02-24,1,"""]}]]}]]}]]}]}],[""$"",""div"",""16"",{""className"":""@md:col-span-6 @md:col-start-4 col-span-12 max-w-none [&:not(:first-child)]:mt-sm"",""children"":[""$"",""p"",null,{""className"":""mb-sm last:mb-0"",""children"":[[""$"",""$22"",""0"",{""children"":[[""$"",""span"",""text-end-0"",{""children"":[""We are beyond the point where models only summarize existing knowledge.",B
153b3f3b-22c3-4d92-ac59-cb710d1c5ea7,1d80edef-e10b-4792-9dcf-51bf280e913d,Microsoft,company,public,2026-01-21,1,"Projects span the globe, including ones in the US, Brazil, Denmark, Sweden, Bolivia, Norway, India, Panama, Canada and Switzerland.",B
b74cd316-b3fb-4233-af38-45f6d664893b,cf165b11-9a59-4dc7-a44a-343d27508f2f,Dario Amodei,individual,commercial,2024-04-09,1,Our experimental design has many limitations.,B
3a95dcc4-36d6-46bd-9004-8d20a31c0351,3e86edc9-b18c-4326-929b-7990aa314216,OpenAI,company,policy,2025-03-21,1,""",""nodeType"":""text""}],""nodeType"":""paragraph""}],""nodeType"":""document""},""captionAlignment"":""content-grid"",""truncateCaption"":true,""centerCaption"":false,""copyToClipboard"":false,""id"":""4YyoZ6Xssc9EtoCtTXQJRR"",""__typename"":""mediaItem""}],""display"":""text-column"",""__typename"":""componentMedia"",""children"":""$undefined""}]]}]}],[""$"",""div"",""7gXfQYBWSwN4Dpi01BoJQ4"",{""className"":""@md:mt-[3.5rem] mt-[2rem] @md:-mb-[2.5rem] -mb-[1.75rem]"",""children"":[""$"",""$12"",null,{""fallback"":null,""children"":[[""$"",""$L13"",null,{""moduleIds"":""$1a""}],[""$"",""$L18"",null,{""id"":""7gXfQYBWSwN4Dpi01BoJQ4"",""text"":""The value of red teaming"",""headlineStyleDefault"":""Heading 3"",""headlineTag"":""h2"",""omitFromTableOfContents"":false,""__typename"":""componentContentHeading"",""children"":""$undefined""}]]}]}],[""$"",""div"",""1t6HoxKp7ZPwz6ZqyVuzXC"",{""className"":"""",""children"":[""$"",""$12"",null,{""fallback"":null,""children"":[[""$"",""$L13"",null,{""moduleIds"":""$1b""}],[""$"",""div"",null,{""className"":""w-full grid grid-cols-12 @container max-w-container multi-columns:px-0 multi-columns:flex"",""children"":[""$"",""div"",null,{""className"":""col-span-12 @md:col-span-6 @md:col-start-4 max-w-none prose"",""children"":[[""$"",""p"",""0"",{""className"":""mb-sm last:mb-0"",""children"":[[""$"",""$15"",""0"",{""children"":[[""$"",""span"",""text-end-0"",{""children"":[""As AI systems are evolving at a rapid pace, itâs essential to understand users' experiences and the potential risks of increased capabilities, including abuse, misuse and real-world factors like cultural nuances.",B
74df29d0-324a-4cdb-86c1-64c7fb69a3fd,e35086f5-3e66-42c1-98b4-3ff7e23df3cd,Google DeepMind,company,commercial,2020-05-18,0,"Fortunately, there are treatments that can slow further vision loss.",B
dd2a7553-d66d-49e7-8347-3c3514bb3221,41dab852-a9cf-4913-9153-9e4fb2b2383b,Sam Altman,individual,commercial,2020-02-26,0,"As compensation packages from the giant tech companies continue to increase, I suspect this will become a trend.",B
167528aa-7a93-4bd6-b6e8-6a4b82974444,7df50d14-052b-4ae8-bbd9-ae368523719b,Dario Amodei,individual,public,2026-04-29,1,You clearly have something that is human level intelligence.,B
846917a5-9fd0-4890-8bd9-d775cc928fde,7e9b35fc-5213-4805-9e66-27e2d0c40d08,EU Commission,policymaker,policy,unknown,0,��nc]�۽������;@�� jV� ԨUtΘ��lͭ��V�İ�lf;}Zݻkk���F�� F�rI-U�����?Wx��n{%�K�k����g���_�jK�Ԓ�Z?��8BIM!,B
bc41df3b-2920-4ae7-8ee5-3d8b9ed847a7,3363aa87-2c10-4be1-a9a0-ba5b78a530c6,Demis Hassabis,individual,commercial,2018-01-26,0,Glass pattern detection âtests global form perception.,B
ac0231ef-9089-4d1e-8184-9fb80862cd62,e8b06703-0c78-4c7f-b1a6-b16f58794681,Microsoft,company,commercial,2026-05-06,1,"Guided by state-level gap diagnosis, SCOUT adaptively alternates between coarse-to-fine exploration and anchored state updates that progressively contract its epistemic state toward query sufficiency.",B
ff42fc01-f5af-4571-b585-967d89105a46,c60699ef-e18d-4230-acd9-73e4cddc3c75,Dario Amodei,individual,commercial,2026-03-05,1,Anthropic did not leak this post nor direct anyone else to do so—it is not in our interest to escalate this situation.,B
4c8d8c20-f02f-4a74-af1d-cc7c58790e92,a32de3fa-f1fc-45ef-91b4-20ddbe60de3c,Meta AI,company,commercial,2023-11-21,1,"Researchers can now share editable content producer lists with other researchers, allowing them to quickly filter public data from specific content producers on Facebook and Instagram.",B
6783cb17-9af8-4a95-b04c-8bb58dacbd55,7b7929d7-381f-4b7d-b4e1-d7959fea6305,Google DeepMind,company,commercial,2019-06-25,0,"For example, a classically-trained pianist can pick up jazz piano with relative ease.",B
719acb5e-750f-4eed-821b-5f50d2380555,9838615c-2c5b-4351-a657-39828fc631a2,Sam Altman,individual,commercial,2014-06-29,0,But 10 years later somehow you don't know quite know what problems are worth working on; all the hard work you do is sort of tangential in importance.,B
0e9f6cf0-b1e0-4e24-9d91-d4f2083d65d5,1dca29fc-b7a8-447f-91ea-74031705ae79,Dario Amodei,individual,public,2024-11-11,1,"But I think that there is an incredibly rich structure to be discovered inside neural networks, a lot of very deep beauty if we’re just willing to take the time to go and see it and understand it.",B
8283bd76-c83e-4b5a-b689-f20e3e9f9ce0,48192180-1fef-46e7-aea8-bc2dce882a6f,OpenAI,company,commercial,2024-12-02,1,Check out our fine-tuning guide ⁠ (opens in a new window) to learn more.,B
21758ad1-3b84-41cb-a905-994dc1c9d447,c5b3c217-a8a8-47c1-9eac-2deba862d716,Meta AI,company,commercial,2024-09-20,1,I argue for the critical inclusion of diverse groups in AI development and governance to foster more democratic and socially responsible technologies.,B
132f9f9d-85a2-4799-88da-03f3e1b14f52,fe68d053-868d-44a2-9c76-e34d6a918cb1,Anthropic,company,commercial,unknown,0,"After introducing the CEO, the number of discounts was reduced by about 80% and the number of items given away cut in half.",B
cd4b3fe5-9c6e-4bd9-b9a8-97cd2d6cf254,9862382d-6388-45c2-b253-850f6c6884ee,Mark Zuckerberg,individual,public,2023-09-28,1,Mark Zuckerberg (00:04:20) Eyes are a huge part of it.,B
11ce560c-b4e1-4832-a641-2b05dbf78367,7df50d14-052b-4ae8-bbd9-ae368523719b,Dario Amodei,individual,public,2026-04-29,1,"Right now lots of folks are rushing to deploy these systems but in many cases, they're not using them anywhere close to the most efficient way that they could.",B
baeae074-4ae0-4ead-b06b-ae75a98e4746,cae13c8a-e5af-45e0-835e-5cb6b2886219,White House OSTP,policymaker,policy,2024-11-06,1,My Administration has also prioritized supporting veteran entrepreneurship.,B
cdb7075b-0e78-444d-8ee9-70fa610eb044,1dca29fc-b7a8-447f-91ea-74031705ae79,Dario Amodei,individual,public,2024-11-11,1,"I mean, that in itself, by the way, is kind of a crazy thing if you haven’t thought about it before, right?",B
53335859-2128-459e-bc8e-6f951a6dbeac,34ca37f7-7e3b-46d7-9497-6b7343fdb544,Microsoft,company,policy,2022-11-02,0,"A great many businesses are not yet equipped with the skilled personnel, business processes and data systems needed for this step.",B
878ce784-053a-4cd2-b9c2-d2ae21a9de54,9813d463-38b5-4c5e-82e4-a02de8375948,Microsoft,company,policy,2025-12-09,1,"We’re adding to our investments—with a total of $19 billion CAD between 2023 and 2027, including more than $7.5 billion CAD in the next two years.",B
a6767fc1-6434-463c-926c-2d141000f325,9ab68db5-f23d-4dcb-bdf0-f41dde1a54be,Demis Hassabis,individual,public,2025-07-23,1,To what degree do you think Veo 3 understands our world?,B
12cd00ec-9954-4a4b-8ea0-cc121b328dd6,f54d22d1-81c6-4c41-9065-904c68ed1a8d,Satya Nadella,individual,commercial,2011-10-26,0,Want to know more about what’s behind the development of Windows 8?,B
26eccdec-7226-4bab-95ba-6076f656c425,9862382d-6388-45c2-b253-850f6c6884ee,Mark Zuckerberg,individual,public,2023-09-28,1,"But there’s certainly a version of that where if you could have an avatar version of yourself in the metaverse that people can interact with, and you could define that sort of an AI version where people know that they’re interacting with an AI, that it’s not the physical version of you, but maybe that AI, even if they know it’s an AI, is the next best thing because they’re probably not going to necessarily all get to interact with you directly.",B
2450d7f8-1d31-4c40-9e26-d9b9c16d8333,9f013d89-713d-4bd7-ad0a-a4003de3a217,Jensen Huang,individual,public,2026-03-23,1,"And so after that, Lex, what else can you do?",B
57d30b7d-260f-475b-ada5-26782bbe6c20,baf2ee33-1350-497a-99e1-46b3b57d59f6,Mark Zuckerberg,individual,commercial,2026-02-09,1,"Building for Everyone During a collaborative design workshop with the Oscar Mike Foundation, veterans with memory loss and traumatic brain injuries (TBIs) explained their daily challenges, and how our glasses help them be more independent.",B
0e55f1ee-9aad-400c-b1e3-6d07e8730759,f092e862-83da-481e-b7e4-d909071a10ff,Microsoft,company,commercial,2026-05-03,1,"We introduce IMPACT-Scribe, a correction-driven framework for dense labeling that uses each correction to improve future human-machine collaboration.",B
7e724105-9ac6-4939-9810-ae0a4edbe748,66a369b8-6804-408f-bfe9-02329247ea16,White House OSTP,policymaker,policy,2026-05-01,1,"Additionally, this year, we will have more prizes for participants – specific details will be revealed at a later date.",B
1ec225aa-ba56-4208-ae36-557509e41ebf,9cc4fa7a-23bd-4833-8e95-d7f2e9588741,Meta AI,company,commercial,2023-12-06,1,"Now you can kick images back and forth, having a laugh as you try to one-up each other with increasingly wild ideas.",B
ec1078df-b8a7-4b9c-9fa6-2a517f5ef219,27bda108-4e5d-4e4c-a9e6-a8dd0314321d,Demis Hassabis,individual,public,2026-04-29,1,"Will you see language and code, or images and text?",B
628f3de8-27af-47e3-b15a-a6d27e795c25,0521274c-c662-4add-af0b-388aafdce8d9,OpenAI,company,commercial,2025-07-07,1,""",""file"":{""url"":""//images.ctfassets.net/kftzwdyauwt9/1z6UCcNEFqAShPhzDvSnE2/79ec93ba83fb4b565fb27db34675eeae/dyda2a.png"",""details"":{""size"":3064882,""image"":{""width"":1024,""height"":1536}},""fileName"":""dyda2a.png"",""contentType"":""image/png""}},{""title"":""ChatGPT Image Mar 24, 2025, 10 13 57 PM"",""description"":""Best of 1 | Generate an portrait ad on a solid pastel background.\n\nIn solid white san serif text, \""ChatGPT image generation\"" in the top left, about a third of the way down.\n\nIn solid white san serif text, \""Form follows function\"", in the bottom right, about a third of the way up.\n\nIn the background, put a photo of a really sleek, modern sculpture.",B
9f54e94e-32ab-460b-aa13-018dddaf30a9,6514c98f-932e-40b0-a53b-42bab1295e28,Anthropic,company,commercial,unknown,0,We ran an experiment to find out.,B
0211ec6f-5d48-4380-b97a-de40331b603d,4993ed84-05d3-4b75-8ae4-49759ecf2b15,Satya Nadella,individual,policy,2024-01-18,1,"Together, we are now at the forefront of the global economy.",B
f8a8742c-22b4-4d21-9f70-62d3e4448254,3cc4b20f-5eee-4be7-8521-bdc5cf75ba48,Satya Nadella,individual,policy,2024-05-30,1,"Today, we are turning these possibilities into reality in several ways, whether that is expanding the AI for Good Lab to the continent or investing in innovative solutions through our Climate Innovation Fund.",B
62131757-b837-4f88-bb51-224abeccc153,44d349eb-6a8f-4afb-b9a2-161c8ba25edb,Dario Amodei,individual,commercial,2026-02-25,1,"We are keeping Claude Opus 3 available post-retirement on claude.ai to all paid users, and making it available by request on the API.",B
08d433ec-7638-40ff-a05e-ece59d0bd4a4,261095ac-cef7-4ec5-bbd1-7791e8a2805b,Anthropic,company,commercial,unknown,0,"Maybe you take a look at the training data, and it looks normal.",B
37bd97b0-4dec-495b-ba6f-4874fdf9d319,9797be93-8dd6-4acb-9f7a-f51cb5bb5709,Satya Nadella,individual,public,unknown,0,"What it all means for business leaders If expertise becomes the new interface, the goal is straightforward for producers: be a business that agents can understand, trust, and recommend.",B
d2848ebc-9643-409f-81b5-4661c430a319,d28382b4-4305-40eb-8281-1cdb9abbd276,Dario Amodei,individual,commercial,2026-02-16,1,"Without addressing structural barriers related to income, digital infrastructure, and awareness outside the IT sector, Indian AI adoption is likely to remain concentrated.",B
0ab6955d-0867-45b0-a156-24d3b6231c27,d2767c1a-f084-44c3-ada3-d102da4d758c,White House OSTP,policymaker,policy,2024-09-25,1,"Federal funding is available to state, tribal, and eligible local governments and certain private nonprofit organizations on a cost-sharing basis for emergency work and the repair or replacement of facilities damaged by the severe storms, straight-line winds, tornadoes, and flooding in the counties of Boyd, Clay, Dakota, Dawson, Douglas, Fillmore, Holt, Howard, Lincoln, McPherson, Nance, Nemaha, Saunders, Scotts Bluff, Thomas, and Washington.",B
fe4f7c27-046f-428c-b983-be3b59e031ee,fb29204e-249d-4744-bbb1-b78fba62f1f3,White House OSTP,policymaker,policy,2026-04-23,1,"Someone gave him fentanyl, and it ended his life.",B
147e4efa-7d54-4125-980a-fc4327ab9f9e,0ad2136f-ecac-4713-b33c-a401a0e9bd8e,Microsoft,company,policy,2021-07-19,0,"Related, three of the five negative outcomes associated with Covid-19 saw increases in this latest poll, suggesting in at least two categories that Covid fatigue played a noticeable role, namely: “People are taking out their frustrations online” was up seven percentage points to 67%; “People are less tolerant” edged up to 59% from 54% last year; and 54% of respondents said they had experienced or witnessed more personal attacks and negative comments this year compared to 53% in 2020.",B
fb446f74-c786-4b77-b777-34c2e79709cd,13e4947e-1345-40e4-b3bc-51825f686f79,Mark Zuckerberg,individual,public,2026-04-29,1,It’s very hard to reason about exactly how this goes.,B
b41dea03-88b6-41d1-b838-817a96f8a817,829a3a52-6e19-4fb4-85fb-c261c04669ed,Microsoft,company,policy,2024-10-28,1,"The organization is run by a well-known lobbyist for Google in Washington DC, but Google’s affiliation isn’t disclosed publicly by the organization.",B
7b8ce281-3d08-4667-90d0-812671703590,26a71d1f-4be3-49d9-883a-3864fe629e88,UK DSIT,policymaker,policy,2026-01-30,1,"Guidance TechExpert TechExpert is part of TechFirst, the government’s skills programme opening pathways into the UK’s fast-growing tech sector.",B
e14b0d67-3e29-47a7-93d4-a13b229eae95,63f079a1-5199-47ee-a19e-9ecddac08130,Jensen Huang,individual,public,2025-03-18,1,And so we will of course provide for those capabilities.,B
25943882-fbf9-4f43-9d2e-fe1209c65cf3,f40e11d9-e034-468e-95ed-34dab6171e98,Sam Altman,individual,commercial,2020-12-01,0,Most people figure out the former [1] but the latter doesn’t seem to get much attention.,B
b68eead9-c74b-4f9a-9813-defed23caed0,6038c3f9-f47f-436b-adb8-0157836efd36,Anthropic,company,commercial,unknown,0,There is an inherent trade-off between reranking more chunks for better performance vs. reranking fewer for lower latency and cost.,B
62a219b3-877f-46fc-8945-821cc979d35a,d1347b6d-bde8-4f55-87e7-9ea54bd94dee,Dario Amodei,individual,commercial,unknown,0,"The 2024 letter accompanied a report that concluded that “mirror bacteria could plausibly be created in the next one to few decades,” which is a wide range.",B
044d5e7f-2e97-424c-b794-b33db60e8a1b,e47d2397-c781-4df4-a495-ccd7d9af5d4d,Sam Altman,individual,public,2024-03-18,1,I find it often to be significantly better than even Wikipedia on well-covered topics.,B
db31dc0f-6a94-4a87-b061-f84bb121d64c,bf3721a7-cd7a-4fa8-96a0-1e9499ded151,EU Commission,policymaker,policy,2023-07-11,1,"Support civil society organisations, change-makers and their networks and communities in the final voting phase (few days prior to EE24 and on the European Election Day(s) [1] ).",B
0ec3e1dc-fca5-4b13-9f06-c981a15d78ec,049c3973-44f7-43cd-8863-06a4da80b49f,OpenAI,company,policy,2025-03-21,1,"3:I[92760,[],""""]
7:I[44275,[],""""]
4:[""locale"",""en-US"",""d""]
5:[""flags"",""314-0"",""d""]
6:[""slug"",""index/advancing-red-teaming-with-people-and-ai"",""c""]
0:[""AtTZZFN35PBBREK3Vb2JP"",[[["""",{""children"":[[""locale"",""en-US"",""d""],{""children"":[[""flags"",""314-0"",""d""],{""children"":[[""slug"",""index/advancing-red-teaming-with-people-and-ai"",""c""],{""children"":[""__PAGE__"",{}]}]},""$undefined"",""$undefined"",true]}]}],["""",{""children"":[[""locale"",""en-US"",""d""],{""children"":[[""flags"",""314-0"",""d""],{""children"":[[""slug"",""index/advancing-red-teaming-with-people-and-ai"",""c""],{""children"":[""__PAGE__"",{},[[""$L1"",""$L2"",[[""$"",""link"",""0"",{""rel"":""stylesheet"",""href"":""/_next/static/css/440894029c107447.css"",""precedence"":""next"",""crossOrigin"":""$undefined""}],[""$"",""link"",""1"",{""rel"":""stylesheet"",""href"":""/_next/static/css/8454ece72d050e35.css"",""precedence"":""next"",""crossOrigin"":""$undefined""}],[""$"",""link"",""2"",{""rel"":""stylesheet"",""href"":""/_next/static/css/d230b7644f178243.css"",""precedence"":""next"",""crossOrigin"":""$undefined""}],[""$"",""link"",""3"",{""rel"":""stylesheet"",""href"":""/_next/static/css/3e6a8afa8b7ca6ac.css"",""precedence"":""next"",""crossOrigin"":""$undefined""}],[""$"",""link"",""4"",{""rel"":""stylesheet"",""href"":""/_next/static/css/f6c482a0eeb6a7a9.css"",""precedence"":""next"",""crossOrigin"":""$undefined""}],[""$"",""link"",""5"",{""rel"":""stylesheet"",""href"":""/_next/static/css/8154015444e20430.css"",""precedence"":""next"",""crossOrigin"":""$undefined""}]]],null],null]},[null,[""$"",""$L3"",null,{""parallelRouterKey"":""children"",""segmentPath"":[""children"",""$4"",""children"",""$5"",""children"",""$6"",""children""],""error"":""$undefined"",""errorStyles"":""$undefined"",""errorScripts"":""$undefined"",""template"":[""$"",""$L7"",null,{}],""templateStyles"":""$undefined"",""templateScripts"":""$undefined"",""notFound"":""$undefined"",""notFoundStyles"":""$undefined""}]],null]},[[[[""$"",""link"",""0"",{""rel"":""stylesheet"",""href"":""/_next/static/css/7dfc06e8cb46b33d.css"",""precedence"":""next"",""crossOrigin"":""$undefined""}],[""$"",""link"",""1"",{""rel"":""stylesheet"",""href"":""/_next/static/css/de41952a01bb24a9.css"",""precedence"":""next"",""crossOrigin"":""$undefined""}],[""$"",""link"",""2"",{""rel"":""stylesheet"",""href"":""/_next/static/css/362ffe8811f637ca.css"",""precedence"":""next"",""crossOrigin"":""$undefined""}],[""$"",""link"",""3"",{""rel"":""stylesheet"",""href"":""/_next/static/css/28a195614311a6a7.css"",""precedence"":""next"",""crossOrigin"":""$undefined""}],[""$"",""link"",""4"",{""rel"":""stylesheet"",""href"":""/_next/static/css/aedb6869116aff41.css"",""precedence"":""next"",""crossOrigin"":""$undefined""}]],""$L8""],null],null]},[null,[""$"",""$L3"",null,{""parallelRouterKey"":""children"",""segmentPath"":[""children"",""$4"",""children""],""error"":""$undefined"",""errorStyles"":""$undefined"",""errorScripts"":""$undefined"",""template"":[""$"",""$L7"",null,{}],""templateStyles"":""$undefined"",""templateScripts"":""$undefined"",""notFound"":""$undefined"",""notFoundStyles"":""$undefined""}]],null]},[null,[""$"",""$L3"",null,{""parallelRouterKey"":""children"",""segmentPath"":[""children""],""error"":""$undefined"",""errorStyles"":""$undefined"",""errorScripts"":""$undefined"",""template"":[""$"",""$L7"",null,{}],""templateStyles"":""$undefined"",""templateScripts"":""$undefined"",""notFound"":[[""$"",""title"",null,{""children"":""404: This page could not be found.",B
5fcd924c-829c-46f9-ad8f-010f514f6590,4c7fac38-425d-4c78-aed0-98b65adcf2ad,Meta AI,company,commercial,2023-07-11,1,to the Avatars Store.,B
5a1bb8a7-18e1-4c42-94c8-bced184b70ff,269e20fb-f95d-4f01-8cbd-98c67c6fc84e,White House OSTP,policymaker,policy,2024-10-25,1,"I call upon all the people of the United States to observe this day with appropriate programs, ceremonies, and activities to honor our brave first responders and to pay tribute to those who have lost their lives in the line of duty.",B
